"gender","age","coherence","direction","stimulus","response","correct","Rating","rt","rating","rating3","participant"
"w",23,0.064,270,"nach unten","nach unten",1,-0.445334554055,2.67420947155,2,2,7
"w",23,0.016,90,"nach oben","nach oben",1,-0.570336461433,4.17404794772,2,2,7
"w",23,0.256,270,"nach unten","nach unten",1,0.936491950866,2.64090829328,5,3,7
"w",23,0.256,90,"nach oben","nach oben",1,1,2.49090349729,5,3,7
"w",23,0.016,90,"nach oben","nach unten",0,-1,4.22415530413,1,1,7
"w",23,0.064,270,"nach unten","nach unten",1,0.793636987869,3.22820992132,5,3,7
"w",23,0.256,90,"nach oben","nach oben",1,1,2.80754860071,5,3,7
"w",23,0.128,270,"nach unten","nach unten",1,1,2.40744267187,5,3,7
"w",23,0.016,270,"nach unten","nach oben",0,-0.898466468299,3.0992134896,1,1,7
"w",23,0.016,90,"nach oben","nach unten",0,-1,3.51605662413,1,1,7
"w",23,0.016,90,"nach oben","nach oben",1,-1,4.10770319522,1,1,7
"w",23,0.032,270,"nach unten","nach unten",1,-1,3.95742379267,1,1,7
"w",23,0.016,90,"nach oben","nach unten",0,-1,6.29897757177,1,1,7
"w",23,0.064,270,"nach unten","nach unten",1,0.253955901427,2.99945656132,4,2,7
"w",23,0.032,90,"nach oben","nach oben",1,0.523796444648,3.09915478282,4,2,7
"w",23,0.256,90,"nach oben","nach oben",1,1,2.29092062812,5,3,7
"w",23,0.128,270,"nach unten","nach unten",1,1,2.3825814749,5,3,7
"w",23,0.128,90,"nach oben","nach oben",1,1,2.48246832801,5,3,7
"w",23,0.016,270,"nach unten","nach unten",1,-0.828152895399,3.98249094456,1,1,7
"w",23,0.128,90,"nach oben","nach oben",1,1,2.55756744783,5,3,7
"w",23,0.032,90,"nach oben","nach oben",1,-0.0703288319219,3.44083976996,3,2,7
"w",23,0.128,90,"nach oben","nach oben",1,0.642847333486,4.19915135024,5,3,7
"w",23,0.256,90,"nach oben","nach oben",1,1,2.28258330347,5,3,7
"w",23,0.256,90,"nach oben","nach oben",1,1,2.19923764599,5,3,7
"w",23,0.128,90,"nach oben","nach oben",1,1,2.64091791734,5,3,7
"w",23,0.016,270,"nach unten","nach oben",0,-1,5.14074516543,1,1,7
"w",23,0.256,90,"nach oben","nach oben",1,1,2.24108884068,5,3,7
"w",23,0.064,90,"nach oben","nach oben",1,0.658716716258,2.74088657498,5,3,7
"w",23,0.016,90,"nach oben","nach oben",1,-1,4.83242359217,1,1,7
"w",23,0.128,90,"nach oben","nach oben",1,0.785702296483,3.01584537598,5,3,7
"w",23,0.064,270,"nach unten","nach oben",0,-0.601586938277,4.35745689944,1,1,7
"w",23,0.064,270,"nach unten","nach unten",1,-0.421896696422,3.16610264318,2,2,7
"w",23,0.016,270,"nach unten","nach unten",1,-1,3.83249898065,1,1,7
"w",23,0.256,270,"nach unten","nach unten",1,1,2.74090004867,5,3,7
"w",23,0.064,270,"nach unten","nach unten",1,-1,3.84081962359,1,1,7
"w",23,0.256,90,"nach oben","nach oben",1,1,2.96588109728,5,3,7
"w",23,0.032,90,"nach oben","nach oben",1,-1,6.98226862873,1,1,7
"w",23,0.064,90,"nach oben","nach oben",1,0.690455481804,2.4992363307,5,3,7
"w",23,0.032,270,"nach unten","nach unten",1,-0.781277180133,6.5406842772,1,1,7
"w",23,0.128,90,"nach oben","nach oben",1,0.817441062028,3.73246937062,5,3,7
"w",23,0.016,90,"nach oben","nach unten",0,-0.828152895399,5.5740521823,1,1,7
"w",23,0.064,90,"nach oben","nach oben",1,0.460318913558,3.29106627225,4,2,7
"w",23,0.016,90,"nach oben","nach oben",1,-1,3.44074834137,1,1,7
"w",23,0.032,270,"nach unten","nach unten",1,-1,6.86562147218,1,1,7
"w",23,0.256,270,"nach unten","nach unten",1,1,2.51588884465,5,3,7
"w",23,0.256,90,"nach oben","nach oben",1,1,2.34924949963,5,3,7
"w",23,0.128,270,"nach unten","nach unten",1,1,3.29084716445,5,3,7
"w",23,0.128,270,"nach unten","nach unten",1,1,2.41588874841,5,3,7
"w",23,0.032,270,"nach unten","nach unten",1,-0.554711223011,5.93237203928,2,2,7
"w",23,0.016,90,"nach oben","nach unten",0,-0.781277180133,3.28239338865,1,1,7
"w",23,0.032,270,"nach unten","nach unten",1,-0.812527656977,3.30776305688,1,1,7
"w",23,0.128,90,"nach oben","nach oben",1,0.920622568093,2.56591439654,5,3,7
"w",23,0.256,90,"nach oben","nach oben",1,1,2.3492767678,5,3,7
"w",23,0.064,270,"nach unten","nach unten",1,0.809506370642,3.26585700505,5,3,7
"w",23,0.016,270,"nach unten","nach unten",1,-1,4.44066974487,1,1,7
"w",23,0.128,270,"nach unten","nach unten",1,1,3.48252671399,5,3,7
"w",23,0.064,90,"nach oben","nach oben",1,-1,3.18253957815,1,1,7
"w",23,0.128,270,"nach unten","nach unten",1,1,2.71591181408,5,3,7
"w",23,0.016,270,"nach unten","nach oben",0,-1,4.74907729309,1,1,7
"w",23,0.064,90,"nach oben","nach oben",1,1,2.80777316215,5,3,7
"w",23,0.256,270,"nach unten","nach unten",1,1,2.30756576362,5,3,7
"w",23,0.032,270,"nach unten","nach oben",0,-1,6.95727879014,1,1,7
"w",23,0.032,270,"nach unten","nach unten",1,-0.757839322499,3.02439346757,1,1,7
"w",23,0.064,270,"nach unten","nach unten",1,0.396810864424,3.5658300256,4,2,7
"w",23,0.032,90,"nach oben","nach unten",0,-1,3.03254344382,1,1,7
"w",23,0.128,270,"nach unten","nach unten",1,1,2.62452749867,5,3,7
"w",23,0.128,90,"nach oben","nach oben",1,1,2.40755848141,5,3,7
"w",23,0.032,90,"nach oben","nach oben",1,-0.640650034333,10.9568951109,1,1,7
"w",23,0.064,90,"nach oben","nach oben",1,0.142870222019,2.59091706721,3,2,7
"w",23,0.032,270,"nach unten","nach unten",1,-0.0234531166552,2.49090766771,3,2,7
"w",23,0.256,270,"nach unten","nach unten",1,1,2.32425773622,5,3,7
"w",23,0.032,90,"nach oben","nach oben",1,0.333333333333,3.35751817263,4,2,7
"w",23,0.256,270,"nach unten","nach unten",1,1,2.53252756411,5,3,7
"w",23,0.256,270,"nach unten","nach unten",1,1,2.34094040556,5,3,7
"w",23,0.064,270,"nach unten","nach unten",1,-1.52590218967e-05,3.72415706854,3,2,7
"w",23,0.064,90,"nach oben","nach oben",1,0.563469901579,2.49919751366,4,2,7
"w",23,0.032,90,"nach oben","nach unten",0,0.0634927901122,4.74908948356,3,2,7
"w",23,0.016,90,"nach oben","nach oben",1,-0.578149080644,3.62438249614,2,2,7
"w",23,0.016,270,"nach unten","nach oben",0,-1,8.21553791928,1,1,7
"w",23,0.128,270,"nach unten","nach unten",1,1,2.73277028295,5,3,7
"w",23,0.256,270,"nach unten","nach unten",1,1,2.24091400355,5,3,7
"w",23,0.016,270,"nach unten","nach oben",0,-1,2.8991946906,1,1,7
"w",23,0.032,90,"nach oben","nach oben",1,-0.804715037766,3.70771467993,1,1,7
"w",23,0.064,90,"nach oben","nach unten",0,-1,4.07413382643,1,1,7
"w",23,0.256,270,"nach unten","nach unten",1,1,2.79923661943,5,3,7
"w",23,0.128,270,"nach unten","nach unten",1,1,2.72819019199,5,3,7
"w",23,0.016,90,"nach oben","nach oben",1,-1,5.00745351498,1,1,7
"w",23,0.016,270,"nach unten","nach oben",0,-1,2.57421835777,1,1,7
"w",23,0.032,90,"nach oben","nach unten",0,-1,5.7409372617,1,1,7
"w",23,0.064,270,"nach unten","nach unten",1,-1,3.51606464418,1,1,7
"w",23,0.032,270,"nach unten","nach unten",1,-1,3.67416231365,1,1,7
"w",23,0.032,270,"nach unten","nach unten",1,-1,3.92411748156,1,1,7
"w",23,0.032,270,"nach unten","nach oben",0,-0.898466468299,7.16561406165,1,1,7
"w",23,0.064,90,"nach oben","nach oben",1,-0.90627908751,3.91604128979,1,1,7
"w",23,0.032,270,"nach unten","nach unten",1,-0.921904325933,3.40750394506,1,1,7
"w",23,0.128,270,"nach unten","nach unten",1,1,2.74088721658,5,3,7
"w",23,0.064,90,"nach oben","nach oben",1,1,2.92421853421,5,3,7
"w",23,0.016,90,"nach oben","nach oben",1,-0.742214084077,5.21576600955,1,1,7
"w",23,0.256,270,"nach unten","nach unten",1,1,2.48257002227,5,3,7
"w",23,0.256,270,"nach unten","nach unten",1,1,2.81588175493,5,3,7
"w",23,0.256,90,"nach oben","nach oben",1,1,2.60755354106,5,3,7
"w",23,0.032,270,"nach unten","nach oben",0,-1,8.48220719514,1,1,7
"w",23,0.032,90,"nach oben","nach oben",1,-1,3.19109216098,1,1,7
"w",23,0.064,270,"nach unten","nach unten",1,1,2.81590228626,5,3,7
"w",23,0.128,90,"nach oben","nach oben",1,1,2.31585304314,5,3,7
"w",23,0.256,90,"nach oben","nach oben",1,1,2.19084770981,5,3,7
"w",23,0.032,90,"nach oben","nach oben",1,-1,4.52412800387,1,1,7
"w",23,0.256,90,"nach oben","nach oben",1,1,2.3825808333,5,3,7
"w",23,0.256,270,"nach unten","nach unten",1,1,2.67423032369,5,3,7
"w",23,0.064,270,"nach unten","nach unten",1,-0.835965514611,4.79076872834,1,1,7
"w",23,0.016,270,"nach unten","nach unten",1,-0.90627908751,11.6235708669,1,1,7
"w",23,0.064,270,"nach unten","nach unten",1,-0.671900511177,3.6908308677,1,1,7
"w",23,0.032,90,"nach oben","nach oben",1,-0.742214084077,4.54077281857,1,1,7
"w",23,0.016,90,"nach oben","nach unten",0,-0.812527656977,3.41584287372,1,1,7
"w",23,0.016,90,"nach oben","nach oben",1,-1,4.91596076848,1,1,7
"w",23,0.256,90,"nach oben","nach oben",1,1,2.22425796078,5,3,7
"w",23,0.128,270,"nach unten","nach unten",1,1,2.68257630999,5,3,7
"w",23,0.032,90,"nach oben","nach oben",1,-0.851590753033,3.16586396645,1,1,7
"w",23,0.016,270,"nach unten","nach oben",0,-1,7.86557688069,1,1,7
"w",23,0.256,270,"nach unten","nach unten",1,1,2.81609701311,5,3,7
"w",23,0.128,90,"nach oben","nach oben",1,1,2.43255249043,5,3,7
"w",23,0.032,90,"nach oben","nach oben",1,-1,4.66579643762,1,1,7
"w",23,0.032,270,"nach unten","nach unten",1,-1,6.35731478413,1,1,7
"w",23,0.064,90,"nach oben","nach oben",1,-0.648462653544,3.11596384817,1,1,7
"w",23,0.064,270,"nach unten","nach unten",1,-0.671900511177,3.71578060604,1,1,7
"w",23,0.064,90,"nach oben","nach oben",1,-0.789089799344,4.64900020435,1,1,7
"w",23,0.256,90,"nach oben","nach oben",1,1,3.48251035308,5,3,7
"w",23,0.016,90,"nach oben","nach oben",1,-1,3.78251449143,1,1,7
"w",23,0.016,270,"nach unten","nach oben",0,-1,7.86548288569,1,1,7
"w",23,0.064,90,"nach oben","nach oben",1,-1,4.05775431503,1,1,7
"w",23,0.128,270,"nach unten","nach unten",1,0.357137407492,2.57423568108,4,2,7
"w",23,0.032,270,"nach unten","nach unten",1,-1,10.5487771507,1,1,7
"w",23,0.064,270,"nach unten","nach unten",1,-0.882841229877,4.63242307889,1,1,7
"w",23,0.256,90,"nach oben","nach oben",1,1,2.30757442528,5,3,7
"w",23,0.128,90,"nach oben","nach oben",1,0.547600518807,3.53252146888,4,2,7
"w",23,0.016,270,"nach unten","nach oben",0,-0.765651941711,3.04086921959,1,1,7
"w",23,0.016,90,"nach oben","nach oben",1,-1,4.1076999872,1,1,7
"w",23,0.128,90,"nach oben","nach oben",1,0.730159456779,3.02419007907,5,3,7
"w",23,0.016,270,"nach unten","nach unten",1,-0.835965514611,4.09073854087,1,1,7
"w",23,0.256,270,"nach unten","nach unten",1,1,2.59923738935,5,3,7
"w",23,0.064,90,"nach oben","nach oben",1,-0.296894789044,3.28242835608,2,2,7
"w",23,0.064,90,"nach oben","nach oben",1,-0.882841229877,5.39072278949,1,1,7
"w",23,0.128,90,"nach oben","nach oben",1,0.714290074006,2.77420635977,5,3,7
"w",23,0.064,90,"nach oben","nach oben",1,-0.695338368811,4.67410938131,1,1,7
"w",23,0.016,270,"nach unten","nach oben",0,-1,4.86575556744,1,1,7
"w",23,0.016,270,"nach unten","nach unten",1,-1,4.6993170445,1,1,7
"w",23,0.032,90,"nach oben","nach oben",1,-1,3.58250467489,1,1,7
"w",23,0.256,90,"nach oben","nach oben",1,1,2.56586916345,5,3,7
"w",23,0.128,90,"nach oben","nach oben",1,1,4.34912438683,5,3,7
"w",23,0.256,270,"nach unten","nach unten",1,1,2.49090093087,5,3,7
"w",23,0.032,90,"nach oben","nach oben",1,-0.968780041199,9.55713661067,1,1,7
"w",23,0.128,270,"nach unten","nach unten",1,1,2.61591011383,5,3,7
"w",23,0.128,90,"nach oben","nach oben",1,1,2.63256487339,5,3,7
"w",23,0.064,270,"nach unten","nach unten",1,1,2.67422134123,5,3,7
"w",23,0.064,270,"nach unten","nach unten",1,-0.835965514611,3.23253497464,1,1,7
"w",23,0.256,90,"nach oben","nach oben",1,1,2.22424577031,5,3,7
"w",23,0.032,270,"nach unten","nach unten",1,-0.757839322499,3.11587787322,1,1,7
"w",23,0.128,270,"nach unten","nach unten",1,1,3.91581223712,5,3,7
"w",23,0.128,270,"nach unten","nach unten",1,1,3.06585424615,5,3,7
"w",23,0.016,90,"nach oben","nach oben",1,-0.875028610666,3.18254310697,1,1,7
"w",23,0.256,270,"nach unten","nach unten",1,1,2.4742448881,5,3,7
"w",23,0.128,270,"nach unten","nach unten",1,1,2.38258051249,5,3,7
"w",23,0.128,90,"nach oben","nach oben",1,0.761898222324,3.19085990029,5,3,7
"w",23,0.016,90,"nach oben","nach oben",1,-0.875028610666,4.93241951798,1,1,7
"w",23,0.256,270,"nach unten","nach unten",1,1,2.37422971416,5,3,7
"w",23,0.256,270,"nach unten","nach unten",1,1,2.3032102341,5,3,7
"w",23,0.016,90,"nach oben","nach oben",1,-0.781277180133,2.8908811053,1,1,7
"w",23,0.016,270,"nach unten","nach unten",1,-0.734401464866,5.67404939133,1,1,7
"w",23,0.032,90,"nach oben","nach oben",1,-0.0234531166552,3.2075223591,3,2,7
"w",23,0.256,90,"nach oben","nach oben",1,1,2.35758618267,5,3,7
"w",23,0.064,270,"nach unten","nach unten",1,0.00794995040818,2.57414329009,3,2,7
"w",23,0.016,270,"nach unten","nach unten",1,-1,6.8739549472,1,1,7
"w",23,0.256,90,"nach oben","nach oben",1,1,2.29092672336,5,3,7
"w",23,0.064,90,"nach oben","nach oben",1,-1.52590218967e-05,3.08255744683,3,2,7
"w",23,0.256,90,"nach oben","nach oben",1,1,2.2492664059,5,3,7
"w",23,0.128,270,"nach unten","nach unten",1,1,2.69922593672,5,3,7
"w",23,0.032,270,"nach unten","nach unten",1,-1,7.77384962789,1,1,7
"w",23,0.256,270,"nach unten","nach unten",1,1,2.3408993429,5,3,7
"w",23,0.016,90,"nach oben","nach oben",1,-0.835965514611,3.50750500371,1,1,7
"w",23,0.064,270,"nach unten","nach unten",1,-1.52590218967e-05,3.08251060973,3,2,7
"w",23,0.016,270,"nach unten","nach oben",0,-1,4.99074453987,1,1,7
"w",23,0.064,90,"nach oben","nach unten",0,-0.875028610666,7.97413950462,1,1,7
"w",23,0.256,270,"nach unten","nach unten",1,1,3.08278104586,5,3,7
"w",23,0.256,270,"nach unten","nach unten",1,1,2.24091079553,5,3,7
"w",23,0.064,90,"nach oben","nach oben",1,-0.968780041199,4.51577495992,1,1,7
"w",23,0.016,90,"nach oben","nach oben",1,-1,4.90741780971,1,1,7
"w",23,0.032,90,"nach oben","nach oben",1,-0.90627908751,3.48251163629,1,1,7
"w",23,0.032,270,"nach unten","nach unten",1,-0.992217898833,5.18254150296,1,1,7
"w",23,0.256,270,"nach unten","nach unten",1,1,2.44091162962,5,3,7
"w",23,0.064,270,"nach unten","nach unten",1,1,2.61589214892,5,3,7
"w",23,0.128,90,"nach oben","nach oben",1,1,2.7825715942,5,3,7
"w",23,0.128,270,"nach unten","nach unten",1,1,2.5908997439,5,3,7
"w",23,0.128,90,"nach oben","nach oben",1,1,2.33258319119,5,3,7
"w",23,0.256,90,"nach oben","nach oben",1,1,2.2992483287,5,3,7
"w",23,0.016,270,"nach unten","nach unten",1,-0.812527656977,3.29917743145,1,1,7
"w",23,0.032,270,"nach unten","nach unten",1,-0.968780041199,4.93243106686,1,1,7
"w",23,0.128,270,"nach unten","nach unten",1,0.587304493782,3.05753873605,4,2,7
"w",23,0.256,270,"nach unten","nach unten",1,1,2.37424447106,5,3,7
"w",23,0.256,270,"nach unten","nach unten",1,1,2.23257828292,5,3,7
"w",23,0.128,270,"nach unten","nach unten",1,1,2.26591442862,5,3,7
"w",23,0.016,90,"nach oben","nach oben",1,-1,4.73244146084,1,1,7
"w",23,0.128,90,"nach oben","nach oben",1,-0.0468909742885,2.29925089512,3,2,7
"w",23,0.064,90,"nach oben","nach oben",1,-0.945342183566,3.6408175063,1,1,7
"w",23,0.064,90,"nach oben","nach oben",1,-0.921904325933,2.81587341408,1,1,7
"w",23,0.032,270,"nach unten","nach unten",1,-1,3.71584027522,1,1,7
"w",23,0.064,270,"nach unten","nach unten",1,-0.851590753033,3.34089196445,1,1,7
"w",23,0.128,90,"nach oben","nach oben",1,0.547600518807,2.53255804031,4,2,7
"w",23,0.032,90,"nach oben","nach oben",1,-1.52590218967e-05,3.46584917748,3,2,7
"w",23,0.016,90,"nach oben","nach oben",1,-1,3.02421895125,1,1,7
"w",23,0.064,90,"nach oben","nach oben",1,-1.52590218967e-05,2.1909247023,3,2,7
"w",23,0.256,90,"nach oben","nach oben",1,1,2.70755075008,5,3,7
"w",23,0.032,270,"nach unten","nach unten",1,-1.52590218967e-05,2.83247812852,3,2,7
"w",23,0.128,270,"nach unten","nach unten",1,1,2.64091984215,5,3,7
"w",23,0.016,90,"nach oben","nach oben",1,-1,3.80750208441,1,1,7
"w",23,0.016,270,"nach unten","nach unten",1,-0.875028610666,3.09087391934,1,1,7
"w",23,0.064,270,"nach unten","nach unten",1,0.166674296178,2.35757720021,3,2,7
"w",23,0.064,90,"nach oben","nach oben",1,-0.140642404822,2.79923405301,3,2,7
"w",23,0.256,90,"nach oben","nach oben",1,1,2.37423324298,5,3,7
"w",23,0.128,270,"nach unten","nach unten",1,1,3.00755488843,5,3,7
"w",23,0.064,270,"nach unten","nach unten",1,0.0476234073396,7.94888789155,3,2,7
"w",23,0.016,90,"nach oben","nach oben",1,-1,3.66582691382,1,1,7
"w",23,0.256,90,"nach oben","nach oben",1,1,2.7741944901,5,3,7
"w",23,0.064,270,"nach unten","nach unten",1,1,2.45758916613,5,3,7
"w",23,0.128,90,"nach oben","nach oben",1,1,2.16593069328,5,3,7
"w",23,0.128,90,"nach oben","nach oben",1,1,2.1492733673,5,3,7
"w",23,0.032,270,"nach unten","nach unten",1,-0.765651941711,3.38250769043,1,1,7
"w",23,0.128,270,"nach unten","nach unten",1,0.880949111162,3.0158655865,5,3,7
"w",23,0.016,270,"nach unten","nach oben",0,0.841245136187,3.53250478717,5,3,7
"w",23,0.032,90,"nach oben","nach oben",1,-1,3.34105942313,1,1,7
"w",23,0.032,270,"nach unten","nach oben",0,-0.875028610666,3.2408588256,1,1,7
"w",23,0.032,90,"nach oben","nach oben",1,-1,3.39944860543,1,1,7
"w",23,0.064,90,"nach oben","nach oben",1,-1,2.46589665618,1,1,7
"w",23,0.128,90,"nach oben","nach oben",1,0.642847333486,2.39096050381,5,3,7
"w",23,0.256,270,"nach unten","nach unten",1,1,2.39097782712,5,3,7
"w",23,0.128,270,"nach unten","nach unten",1,1,2.34924115878,5,3,7
"w",23,0.032,270,"nach unten","nach unten",1,-1,5.94903481889,1,1,7
"w",23,0.032,90,"nach oben","nach oben",1,-0.90627908751,3.63254017164,1,1,7
"w",23,0.032,90,"nach oben","nach oben",1,-0.757839322499,4.57410671865,1,1,7
"w",23,0.016,270,"nach unten","nach unten",1,-0.765651941711,3.43252650547,1,1,7
"w",23,0.128,90,"nach oben","nach oben",1,0.198413061723,2.77423459035,3,2,7
"w",23,0.016,90,"nach oben","nach oben",1,-1,8.48216388686,1,1,7
"w",23,0.016,270,"nach unten","nach unten",1,-0.921904325933,3.47416532919,1,1,7
"w",23,0.064,270,"nach unten","nach unten",1,0.198413061723,3.29084652284,3,2,7
"w",23,0.032,90,"nach oben","nach oben",1,-1,4.09080045567,1,1,7
"w",23,0.256,90,"nach oben","nach oben",1,1,2.315924582,5,3,7
"w",23,0.128,270,"nach unten","nach unten",1,1,2.74484559316,5,3,7
"w",23,0.256,90,"nach oben","nach oben",1,1,2.21592191935,5,3,7
"w",23,0.128,270,"nach unten","nach unten",1,1,2.37426339838,5,3,7
"w",23,0.064,270,"nach unten","nach unten",1,-0.90627908751,4.07410719986,1,1,7
"w",23,0.256,90,"nach oben","nach oben",1,1,2.24925261141,5,3,7
"w",23,0.064,90,"nach oben","nach oben",1,-0.648462653544,3.28248930847,1,1,7
"w",23,0.256,90,"nach oben","nach oben",1,1,2.1575882358,5,3,7
"w",23,0.032,270,"nach unten","nach unten",1,-0.929716945144,4.34870862736,1,1,7
"w",23,0.032,90,"nach oben","nach oben",1,0.626977950713,2.29925025351,5,3,7
"w",23,0.016,90,"nach oben","nach unten",0,-0.812527656977,3.4158557058,1,1,7
"w",23,0.064,270,"nach unten","nach unten",1,0.388876173037,2.59945681796,4,2,7
"w",23,0.128,270,"nach unten","nach unten",1,1,2.64930272069,5,3,7
"w",23,0.128,90,"nach oben","nach oben",1,1,2.97421008108,5,3,7
"w",23,0.016,270,"nach unten","nach unten",1,-1,4.99900583443,1,1,7
"w",23,0.064,270,"nach unten","nach unten",1,-1,2.91588570079,1,1,7
"w",23,0.064,90,"nach oben","nach oben",1,0.587304493782,2.62425834575,4,2,7
"w",23,0.256,270,"nach unten","nach unten",1,1,2.28258330347,5,3,7
"w",23,0.256,270,"nach unten","nach unten",1,1,2.29092864817,5,3,7
"w",23,0.128,270,"nach unten","nach unten",1,1,2.40757099269,5,3,7
"w",23,0.064,90,"nach oben","nach oben",1,0.746028839551,3.49084479051,5,3,7
"w",23,0.016,90,"nach oben","nach unten",0,-0.828152895399,2.70755973254,1,1,7
"w",23,0.064,270,"nach unten","nach unten",1,-0.0625162127108,2.91612566073,3,2,7
"w",23,0.128,90,"nach oben","nach oben",1,0.158739604791,2.33246609844,3,2,7
"w",23,0.032,270,"nach unten","nach unten",1,-1,3.64910799384,1,1,7
"w",23,0.256,270,"nach unten","nach unten",1,1,2.4159333399,5,3,7
"w",23,0.128,90,"nach oben","nach oben",1,1,2.13257497866,5,3,7
"w",23,0.064,270,"nach unten","nach unten",1,0.595239185168,2.84920827656,4,2,7
"w",23,0.032,90,"nach oben","nach oben",1,-1,3.16587615693,1,1,7
"w",23,0.064,90,"nach oben","nach oben",1,-0.710963607233,3.20753390798,1,1,7
"w",23,0.016,270,"nach unten","nach unten",1,-1,3.21583305718,1,1,7
"w",23,0.128,90,"nach oben","nach oben",1,0.888883802548,2.4909208206,5,3,7
"w",23,0.032,270,"nach unten","nach unten",1,0.841245136187,2.49923825552,5,3,7
"w",23,0.016,270,"nach unten","nach unten",1,-1,4.68242938265,1,1,7
"w",23,0.256,90,"nach oben","nach oben",1,1,2.25758448242,5,3,7
"w",23,0.016,90,"nach oben","nach unten",0,-1,6.03229257661,1,1,7
"w",23,0.032,270,"nach unten","nach unten",1,-0.804715037766,3.09107570383,1,1,7
"w",23,0.128,270,"nach unten","nach unten",1,1,3.88248956511,5,3,7
"w",23,0.032,90,"nach oben","nach unten",0,0.031754024567,6.69056973483,3,2,7
"w",23,0.032,270,"nach unten","nach unten",1,-0.531273365377,2.93277464586,2,2,7
"w",23,0.128,90,"nach oben","nach oben",1,0.888883802548,2.42422029862,5,3,7
"w",23,0.064,90,"nach oben","nach oben",1,1,2.49091632937,5,3,7
"w",23,0.256,90,"nach oben","nach oben",1,1,2.3159091835,5,3,7
"w",23,0.064,270,"nach unten","nach unten",1,0.619043259327,2.49924178434,5,3,7
"w",23,0.032,90,"nach oben","nach oben",1,0.0634927901122,2.58255022878,3,2,7
"w",23,0.256,90,"nach oben","nach oben",1,1,2.18261881626,5,3,7
"w",23,0.032,270,"nach unten","nach oben",0,-1,2.70756422377,1,1,7
"w",23,0.016,90,"nach oben","nach unten",0,-1,3.61604100107,1,1,7
"w",23,0.128,270,"nach unten","nach unten",1,0.579369802396,3.77441456031,4,2,7
"w",23,0.064,90,"nach oben","nach oben",1,-1,3.04087467322,1,1,7
"w",23,0.032,90,"nach oben","nach unten",0,-0.90627908751,9.06549366464,1,1,7
"w",23,0.032,90,"nach oben","nach unten",0,-0.97659266041,3.71609050083,1,1,7
"w",23,0.128,270,"nach unten","nach unten",1,0.555535210193,3.53272036615,4,2,7
"w",23,0.016,270,"nach unten","nach oben",0,-1,3.21586257097,1,1,7
"w",23,0.016,90,"nach oben","nach oben",1,-1,4.2910107735,1,1,7
"w",23,0.016,270,"nach unten","nach oben",0,-1,3.61582157246,1,1,7
"w",23,0.256,270,"nach unten","nach unten",1,1,2.47446559991,5,3,7
"w",23,0.032,270,"nach unten","nach unten",1,-1,3.47412972016,1,1,7
"w",23,0.256,90,"nach oben","nach oben",1,1,2.64091085969,5,3,7
"w",23,0.064,270,"nach unten","nach unten",1,0.841245136187,2.35757014257,5,3,7
"w",23,0.016,90,"nach oben","nach oben",1,-0.851590753033,2.7242295698,1,1,7
